bairro,data,casos
MONTE CASTELO,2020-09-24,1
MONTE CASTELO,2020-09-25,1
MONTE CASTELO,2020-09-26,1
MONTE CASTELO,2020-09-27,1
MONTE CASTELO,2020-09-28,1
MONTE CASTELO,2020-09-29,1
MONTE CASTELO,2020-09-30,1
MONTE CASTELO,2020-10-01,1
MONTE CASTELO,2020-10-02,1
MONTE CASTELO,2020-10-03,1
MONTE CASTELO,2020-10-04,1
MONTE CASTELO,2020-10-05,1
MONTE CASTELO,2020-10-06,1
MONTE CASTELO,2020-10-07,1
MONTE CASTELO,2020-10-08,1
MONTE CASTELO,2020-10-09,1
MONTE CASTELO,2020-10-10,1
MONTE CASTELO,2020-10-11,1
MONTE CASTELO,2020-10-12,1
MONTE CASTELO,2020-10-13,1
MONTE CASTELO,2020-10-14,1
MONTE CASTELO,2020-10-15,1
MONTE CASTELO,2020-10-16,1
MONTE CASTELO,2020-10-17,1
MONTE CASTELO,2020-10-18,1
MONTE CASTELO,2020-10-19,1
MONTE CASTELO,2020-10-20,1
MONTE CASTELO,2020-10-21,1
MONTE CASTELO,2020-10-22,1
MONTE CASTELO,2020-10-23,1
MONTE CASTELO,2020-10-24,1
MONTE CASTELO,2020-10-25,1
MONTE CASTELO,2020-10-26,1
MONTE CASTELO,2020-10-27,1
MONTE CASTELO,2020-10-28,1
MONTE CASTELO,2020-10-29,1
MONTE CASTELO,2020-10-30,1
MONTE CASTELO,2020-10-31,1
MONTE CASTELO,2020-11-01,1
MONTE CASTELO,2020-11-02,1
MONTE CASTELO,2020-11-03,1
MONTE CASTELO,2020-11-04,1
MONTE CASTELO,2020-11-05,1
MONTE CASTELO,2020-11-06,1
MONTE CASTELO,2020-11-07,1
MONTE CASTELO,2020-11-08,1
MONTE CASTELO,2020-11-09,1
MONTE CASTELO,2020-11-10,1
MONTE CASTELO,2020-11-11,1
MONTE CASTELO,2020-11-12,1
MONTE CASTELO,2020-11-13,1
MONTE CASTELO,2020-11-14,1
MONTE CASTELO,2020-11-15,1
MONTE CASTELO,2020-11-16,1
MONTE CASTELO,2020-11-17,1
MONTE CASTELO,2020-11-18,1
MONTE CASTELO,2020-11-19,1
MONTE CASTELO,2020-11-20,1
MONTE CASTELO,2020-11-21,1
MONTE CASTELO,2020-11-22,1
MONTE CASTELO,2020-11-23,1
MONTE CASTELO,2020-11-24,1
MONTE CASTELO,2020-11-25,1
MONTE CASTELO,2020-11-26,1
MONTE CASTELO,2020-11-27,1
MONTE CASTELO,2020-11-28,1
MONTE CASTELO,2020-11-29,1
MONTE CASTELO,2020-11-30,1
MONTE CASTELO,2020-12-01,1
MONTE CASTELO,2020-12-02,1
MONTE CASTELO,2020-12-03,1
MONTE CASTELO,2020-12-04,1
MONTE CASTELO,2020-12-05,1
MONTE CASTELO,2020-12-06,1
MONTE CASTELO,2020-12-07,1
MONTE CASTELO,2020-12-08,1
MONTE CASTELO,04-05-2020,1
MONTE CASTELO,10-05-2020,1
MONTE CASTELO,12-05-2020,1
MONTE CASTELO,13-05-2020,3
MONTE CASTELO,14-05-2020,4
MONTE CASTELO,17-05-2020,5
MONTE CASTELO,18-05-2020,6
MONTE CASTELO,19-05-2020,11
MONTE CASTELO,20-05-2020,12
MONTE CASTELO,21-05-2020,12
MONTE CASTELO,22-05-2020,15
MONTE CASTELO,23-05-2020,17
MONTE CASTELO,25-05-2020,19
MONTE CASTELO,26-05-2020,19
MONTE CASTELO,27-05-2020,25
MONTE CASTELO,28-05-2020,29
MONTE CASTELO,29-05-2020,35
MONTE CASTELO,30-05-2020,36
MONTE CASTELO,31-05-2020,38
MONTE CASTELO,01-06-2020,40
MONTE CASTELO,02-06-2020,41
MONTE CASTELO,03-06-2020,45
MONTE CASTELO,05-06-2020,52
MONTE CASTELO,06-06-2020,55
MONTE CASTELO,07-06-2020,62
MONTE CASTELO,08-06-2020,67
MONTE CASTELO,09-06-2020,71
MONTE CASTELO,10-06-2020,74
MONTE CASTELO,11-06-2020,83
MONTE CASTELO,12-06-2020,88
MONTE CASTELO,13-06-2020,88
MONTE CASTELO,14-06-2020,92
MONTE CASTELO,15-06-2020,101
MONTE CASTELO,16-06-2020,107
MONTE CASTELO,17-06-2020,113
MONTE CASTELO,18-06-2020,115
MONTE CASTELO,19-06-2020,116
MONTE CASTELO,20-06-2020,116
MONTE CASTELO,22-06-2020,121
MONTE CASTELO,23-06-2020,122
MONTE CASTELO,24-06-2020,123
MONTE CASTELO,25-06-2020,127
MONTE CASTELO,26-06-2020,130
MONTE CASTELO,28-06-2020,131
MONTE CASTELO,29-06-2020,136
MONTE CASTELO,30-06-2020,137
MONTE CASTELO,01-07-2020,138
MONTE CASTELO,02-07-2020,140
MONTE CASTELO,03-07-2020,142
MONTE CASTELO,04-07-2020,145
MONTE CASTELO,06-07-2020,147
MONTE CASTELO,07-07-2020,156
MONTE CASTELO,08-07-2020,158
MONTE CASTELO,09-07-2020,163
MONTE CASTELO,13-07-2020,168
MONTE CASTELO,14-07-2020,172
MONTE CASTELO,15-07-2020,172
MONTE CASTELO,16-07-2020,172
MONTE CASTELO,17-07-2020,175
MONTE CASTELO,21-07-2020,179
MONTE CASTELO,22-07-2020,181
MONTE CASTELO,24-07-2020,181
MONTE CASTELO,25-07-2020,181
MONTE CASTELO,26-07-2020,182
MONTE CASTELO,27-07-2020,182
MONTE CASTELO,28-07-2020,186
MONTE CASTELO,29-07-2020,189
MONTE CASTELO,30-07-2020,191
MONTE CASTELO,31-07-2020,192
MONTE CASTELO,03-08-2020,194
MONTE CASTELO,04-08-2020,195
MONTE CASTELO,05-08-2020,195
MONTE CASTELO,10-08-2020,195
MONTE CASTELO,12-08-2020,195
