bairro,data,casos
JARDIM TAVARES,2020-06-26,1
JARDIM TAVARES,2020-06-27,1
JARDIM TAVARES,2020-06-28,1
JARDIM TAVARES,2020-06-29,1
JARDIM TAVARES,2020-06-30,1
JARDIM TAVARES,2020-07-01,1
JARDIM TAVARES,2020-07-02,1
JARDIM TAVARES,2020-07-03,1
JARDIM TAVARES,2020-07-04,1
JARDIM TAVARES,2020-07-05,1
JARDIM TAVARES,2020-07-06,1
JARDIM TAVARES,2020-07-07,1
JARDIM TAVARES,2020-07-08,1
JARDIM TAVARES,2020-07-09,1
JARDIM TAVARES,2020-07-10,1
JARDIM TAVARES,2020-07-11,1
JARDIM TAVARES,2020-07-12,1
JARDIM TAVARES,2020-07-13,1
JARDIM TAVARES,2020-07-14,1
JARDIM TAVARES,2020-07-15,1
JARDIM TAVARES,2020-07-16,1
JARDIM TAVARES,2020-07-17,1
JARDIM TAVARES,2020-07-18,1
JARDIM TAVARES,2020-07-19,1
JARDIM TAVARES,2020-07-20,1
JARDIM TAVARES,2020-07-21,1
JARDIM TAVARES,2020-07-22,1
JARDIM TAVARES,2020-07-23,1
JARDIM TAVARES,2020-07-24,1
JARDIM TAVARES,2020-07-25,1
JARDIM TAVARES,2020-07-26,1
JARDIM TAVARES,2020-07-27,1
JARDIM TAVARES,2020-07-28,1
JARDIM TAVARES,2020-07-29,1
JARDIM TAVARES,2020-07-30,1
JARDIM TAVARES,2020-07-31,1
JARDIM TAVARES,2020-08-01,1
JARDIM TAVARES,2020-08-02,1
JARDIM TAVARES,2020-08-03,1
JARDIM TAVARES,2020-08-04,1
JARDIM TAVARES,2020-08-05,1
JARDIM TAVARES,2020-08-06,1
JARDIM TAVARES,2020-08-07,1
JARDIM TAVARES,2020-08-08,1
JARDIM TAVARES,2020-08-09,1
JARDIM TAVARES,2020-08-10,1
JARDIM TAVARES,2020-08-11,1
JARDIM TAVARES,2020-08-12,1
JARDIM TAVARES,2020-08-13,1
JARDIM TAVARES,2020-08-14,1
JARDIM TAVARES,2020-08-15,1
JARDIM TAVARES,2020-08-16,1
JARDIM TAVARES,2020-08-17,1
JARDIM TAVARES,2020-08-18,1
JARDIM TAVARES,2020-08-19,1
JARDIM TAVARES,2020-08-20,1
JARDIM TAVARES,2020-08-21,1
JARDIM TAVARES,2020-08-22,1
JARDIM TAVARES,2020-08-23,1
JARDIM TAVARES,2020-08-24,1
JARDIM TAVARES,2020-08-25,1
JARDIM TAVARES,2020-08-26,1
JARDIM TAVARES,2020-08-27,1
JARDIM TAVARES,2020-08-28,1
JARDIM TAVARES,2020-08-29,1
JARDIM TAVARES,2020-08-30,1
JARDIM TAVARES,2020-08-31,1
JARDIM TAVARES,2020-09-01,1
JARDIM TAVARES,2020-09-02,1
JARDIM TAVARES,2020-09-03,1
JARDIM TAVARES,2020-09-04,1
JARDIM TAVARES,2020-09-05,1
JARDIM TAVARES,2020-09-06,1
JARDIM TAVARES,2020-09-07,1
JARDIM TAVARES,2020-09-08,1
JARDIM TAVARES,2020-09-09,1
JARDIM TAVARES,2020-09-10,1
JARDIM TAVARES,2020-09-11,1
JARDIM TAVARES,2020-09-12,1
JARDIM TAVARES,2020-09-13,1
JARDIM TAVARES,2020-09-14,1
JARDIM TAVARES,2020-09-15,1
JARDIM TAVARES,2020-09-16,1
JARDIM TAVARES,2020-09-17,1
JARDIM TAVARES,2020-09-18,1
JARDIM TAVARES,2020-09-19,1
JARDIM TAVARES,2020-09-20,1
JARDIM TAVARES,2020-09-21,1
JARDIM TAVARES,2020-09-22,1
JARDIM TAVARES,2020-09-23,1
JARDIM TAVARES,2020-09-24,1
JARDIM TAVARES,2020-09-25,1
JARDIM TAVARES,2020-09-26,1
JARDIM TAVARES,2020-09-27,1
JARDIM TAVARES,2020-09-28,1
JARDIM TAVARES,2020-09-29,1
JARDIM TAVARES,2020-09-30,1
JARDIM TAVARES,2020-10-01,1
JARDIM TAVARES,2020-10-02,1
JARDIM TAVARES,2020-10-03,1
JARDIM TAVARES,2020-10-04,1
JARDIM TAVARES,2020-10-05,1
JARDIM TAVARES,2020-10-06,1
JARDIM TAVARES,2020-10-07,1
JARDIM TAVARES,2020-10-08,1
JARDIM TAVARES,2020-10-09,1
JARDIM TAVARES,2020-10-10,1
JARDIM TAVARES,2020-10-11,1
JARDIM TAVARES,2020-10-12,1
JARDIM TAVARES,2020-10-13,1
JARDIM TAVARES,2020-10-14,1
JARDIM TAVARES,2020-10-15,1
JARDIM TAVARES,2020-10-16,1
JARDIM TAVARES,2020-10-17,1
JARDIM TAVARES,2020-10-18,1
JARDIM TAVARES,2020-10-19,1
JARDIM TAVARES,2020-10-20,1
JARDIM TAVARES,2020-10-21,1
JARDIM TAVARES,2020-10-22,1
JARDIM TAVARES,2020-10-23,1
JARDIM TAVARES,2020-10-24,1
JARDIM TAVARES,2020-10-25,1
JARDIM TAVARES,2020-10-26,1
JARDIM TAVARES,2020-10-27,1
JARDIM TAVARES,2020-10-28,1
JARDIM TAVARES,2020-10-29,1
JARDIM TAVARES,2020-10-30,1
JARDIM TAVARES,2020-10-31,1
JARDIM TAVARES,2020-11-01,1
JARDIM TAVARES,2020-11-02,1
JARDIM TAVARES,2020-11-03,1
JARDIM TAVARES,2020-11-04,1
JARDIM TAVARES,2020-11-05,1
JARDIM TAVARES,2020-11-06,1
JARDIM TAVARES,2020-11-07,1
JARDIM TAVARES,2020-11-08,1
JARDIM TAVARES,28-04-2020,1
JARDIM TAVARES,13-05-2020,1
JARDIM TAVARES,14-05-2020,1
JARDIM TAVARES,16-05-2020,1
JARDIM TAVARES,19-05-2020,1
JARDIM TAVARES,25-05-2020,2
JARDIM TAVARES,26-05-2020,2
JARDIM TAVARES,28-05-2020,3
JARDIM TAVARES,29-05-2020,4
JARDIM TAVARES,30-05-2020,4
JARDIM TAVARES,01-06-2020,5
JARDIM TAVARES,02-06-2020,10
JARDIM TAVARES,03-06-2020,10
JARDIM TAVARES,06-06-2020,11
JARDIM TAVARES,08-06-2020,12
JARDIM TAVARES,09-06-2020,12
JARDIM TAVARES,10-06-2020,18
JARDIM TAVARES,11-06-2020,21
JARDIM TAVARES,12-06-2020,24
JARDIM TAVARES,13-06-2020,24
JARDIM TAVARES,15-06-2020,24
JARDIM TAVARES,16-06-2020,25
JARDIM TAVARES,17-06-2020,26
JARDIM TAVARES,18-06-2020,26
JARDIM TAVARES,19-06-2020,28
JARDIM TAVARES,20-06-2020,28
JARDIM TAVARES,22-06-2020,30
JARDIM TAVARES,23-06-2020,32
JARDIM TAVARES,24-06-2020,32
JARDIM TAVARES,26-06-2020,32
JARDIM TAVARES,27-06-2020,33
JARDIM TAVARES,29-06-2020,37
JARDIM TAVARES,30-06-2020,42
JARDIM TAVARES,01-07-2020,42
JARDIM TAVARES,02-07-2020,43
JARDIM TAVARES,03-07-2020,43
JARDIM TAVARES,04-07-2020,43
JARDIM TAVARES,07-07-2020,43
JARDIM TAVARES,08-07-2020,46
JARDIM TAVARES,10-07-2020,46
JARDIM TAVARES,11-07-2020,46
JARDIM TAVARES,13-07-2020,46
JARDIM TAVARES,15-07-2020,47
JARDIM TAVARES,16-07-2020,51
JARDIM TAVARES,17-07-2020,51
JARDIM TAVARES,20-07-2020,51
JARDIM TAVARES,21-07-2020,53
JARDIM TAVARES,22-07-2020,57
JARDIM TAVARES,23-07-2020,57
JARDIM TAVARES,24-07-2020,58
JARDIM TAVARES,27-07-2020,60
JARDIM TAVARES,28-07-2020,62
JARDIM TAVARES,30-07-2020,64
JARDIM TAVARES,03-08-2020,64
JARDIM TAVARES,04-08-2020,64
JARDIM TAVARES,05-08-2020,65
JARDIM TAVARES,06-08-2020,66
JARDIM TAVARES,07-08-2020,66
JARDIM TAVARES,08-08-2020,66
JARDIM TAVARES,10-08-2020,73
JARDIM TAVARES,11-08-2020,73
